latitude,longitude,name,state,zip
34.869,-92.1143,Central Arkansas SPCA,AR,72076
34.869,-92.1143,Jacksonville Animal Shelter,AR,72076
30.0078,-90.1074,Gulf South Golden Retriever Rescue,LA,70124
30.0078,-90.1074,Take Paws Rescue,LA,70124
34.8661,-92.11,Community Cats of Central AR,AR,72078
35.9379,-93.6833,Blue Moon Cat Sanctuary,AR,72776
29.8712,-90.1097,Bluetails,LA,70072
36.4811,-95.0147,Lakes Area Pet Society,OK,74340
29.9275,-90.1013,Zeus' Rescues,LA,70115
29.9749,-90.085,Companion Pet Adoption,LA,70119
29.9749,-90.085,New Orleans Bulldog Rescue,LA,70119
29.9749,-90.085,Mid-City Mutt Mama Rescue,LA,70119
36.1833,-94.1611,Pit Bull Ambassador of Northwest Arkansas,AR,72762
36.1754,-94.135,City of Springdale Animal Services,AR,72764
29.9544,-90.075,Advocate & Rescue-Sue's Mews & Operation Save the Whodatt Fur Babies,LA,70175
36.7337,-95.9311,Animal Rescue Foundation of Bartlesville OK,OK,74006
29.9365,-90.0727,Southern Animal Foundation,LA,70130
36.7541,-95.9845,Washington County SPCA,OK,74003
29.8782,-90.0662,Jefferson Parish Animal Shelter West Bank,LA,70058
29.8782,-90.0662,FurEver Pets NOLA,LA,70058
36.337,-94.451,Decatur Animal Shelter,AR,72722
29.9397,-90.0355,Louisiana SPCA,LA,70114
29.9696,-90.0322,Little loves Rescue,LA,70117
36.2601,-94.136,Lowell Animal Shelter,AR,72745
36.0867,-93.7381,Paws & Claws Pet Shelter,AR,72740
30.3376,-89.9605,St. Tammany Parish Department of Animal Services,LA,70445
32.32,-90.2524,"Community Animal Rescue & Adoption, Inc. (CARA)",MS,39209
30.5966,-89.947,Collie Rescue of South Louisiana,LA,70431
32.2827,-90.2276,Mississippi Animal Rescue League (MARL),MS,39204
34.9641,-92.0128,Cabot Animal Control,AR,72023
34.9641,-92.0128,Arkansans Assisting Homeless Animals,AR,72023
36.4226,-94.4525,Heavenly Paws NWA,AR,72736
36.3615,-94.2833,Lone Pine Ranch Animal Shelter,AR,72719
32.2932,-90.1896,American Brussels Griffon Rescue Alliance,MS,39201
32.2986,-90.1847,Jackson Friends of Animal Shelter,MS,39205
32.2986,-90.1847,Cheshire Abbey,MS,39236
32.2986,-90.1847,Rescue Revolution of Mississippi,MS,39236
36.3305,-94.1218,City of Rogers-Animal Services,AR,72758
36.3319,-94.1183,Humane Society for Animals Inc.,AR,72757
36.374,-94.2074,Fabulous Felines NWA,AR,72712
36.374,-94.2074,Pug Rescue of Northwest Arkansas,AR,72712
36.374,-94.2074,Crystal Creek Animal Rescue League,AR,72712
36.5932,-94.7937,Second Chance Pet Rescue of Grove and Grand Lake,OK,74344
36.5932,-94.7937,Okie Dokie Cocker Spaniel Rescue,OK,74345
32.1836,-90.12,Central MS Turtle Rescue,MS,39073
29.9053,-89.8983,St. Bernard Parish Animal Control Center,LA,70092
34.9853,-91.8872,Arkansas Southern Dog Rescue,AR,72176
35.2213,-92.1444,Greener Days Ahead Rescue,AR,72111
36.4679,-94.245,Bella Vista Animal Shelter,AR,72714
36.4679,-94.245,Paws To Love Me,AR,72714
30.3946,-89.7899,"It's a Grey Area Greyhound Adoption, Inc.",LA,70452
30.275,-89.7811,Pontchartrain Humane Society,LA,70469
30.2887,-89.7785,Slidell Animals Shelter-Animal Assistance of Slidell,LA,70458
33.7501,-90.7417,Cleveland/Bolivar County Animal Shelter,MS,38732
36.5933,-94.3827,I'm your Huckleberry Rescue,MO,64856
30.5367,-89.6828,Pearl River County SPCA,MS,39466
36.3934,-93.7415,Good Shepherd Humane Society,AR,72632
37.2381,-96.9864,Cowley County Humane Society INC,KS,67156
35.1792,-103.7027,"Paws & Claws Animal Rescue of Quay County, Inc.",NM,88401
36.8803,-94.8717,Save Our Souls Rescue,OK,74354
36.8803,-94.8717,Miami Animal Alliance Inc.,OK,74354
36.5876,-93.9646,Haven of the Ozarks Animal Sanctuary,MO,65772
36.8387,-94.6,Soft Hearts for Sad Eyes Animal Rescue,MO,64865
35.2486,-91.7607,The Humane Society of Searcy,AR,72143
35.4977,-92.0488,Heber Springs Humane Society,AR,72543
36.2398,-93.1171,Ozark Humane Society,AR,72601
36.2398,-93.1171,"Northwest Arkansas Rescue of Canines, Inc.",AR,72601
36.8628,-94.3694,"Faithful Friends Animal Advocates, Inc",MO,64850
33.5165,-90.1777,Leflore County Humane Society,MS,38930
36.8636,-94.2644,4 Paws of the 4 States,MO,64844
30.3118,-89.3905,Friends of the Animal Shelter in Hancock County,MS,39520
30.387,-89.3746,"Jethro's Anipal Sanctuary, Inc.",MS,39525
36.6319,-93.6346,Sheltie Shack Rescue,MO,65747
30.6722,-89.3644,Animal Adoption Society Inc.,LA,39470
37.5236,-97.9889,Kingman County Humane Society,KS,67068
31.3167,-89.3466,Hub City Humane Society,MS,39402
36.2264,-92.6848,Humane Society of Marion County,AR,72687
36.2264,-92.6848,Have a Heart Humane Society,AR,72687
35.8667,-92.1162,Stone County Humane Society Inc.,AR,72560
31.3146,-89.3002,Southern Pines Animal Shelter,MS,39401
37.0909,-94.5032,Joplin Humane Society,MO,64801
37.3174,-95.2619,Proud Animal Lovers Shelter,KS,67357
34.5355,-90.6018,Humane Society of the Delta,AR,72342
36.6444,-93.2252,Paws and Hands United,MO,65616
33.3473,-105.6742,Humane Society of Lincoln County,NM,88345
32.7355,-89.5344,Remo's Rescue,MS,39051
37.6476,-98.7337,Pratt Area Humane Society,KS,67124
37.6922,-97.3372,Pals Animal Rescue Inc.,KS,67201
37.6922,-97.3372,Kansas K-9 ResQ Inc.,KS,67201
31.9786,-89.2878,"Happy Healthy Pet Adoption, Inc",MS,39422
37.7011,-97.2799,Wichita Animal Action League,KS,67208
37.7032,-97.1269,"Country Cats, Inc.",KS,67002
37.163,-94.3178,Spare Cat Rescue,MO,64836
37.163,-94.3178,Carthage Humane Society,MO,64836
30.4625,-89.0967,Tired Dog Rescue,MS,39503
32.8952,-105.9453,German Shepherd Dog Rescue of Southern New Mexico,NM,88310
32.8952,-105.9453,Animal Village NM,NM,88310
32.8952,-105.9453,Forever Homes Animal Rescue,NM,88310
32.8952,-105.9453,Veterinary Medical Clinic,NM,88310
37.694,-96.7859,Heartstrings Animal Advocates,KS,67074
36.9658,-93.7376,City of Aurora Animal Control,MO,65605
37.7497,-97.3576,Dog N' Bone Rescue,KS,67204
36.9075,-93.5711,J.E.M. Pet Rescue,MO,65633
37.7613,-97.3185,Kansas Humane Society of Wichita,KS,67219
35.7697,-91.6408,Humane Society of Independence County,AR,72503
35.0085,-90.7833,Forrest City Area Humane Society,AR,72335
37.7886,-97.1075,Wichita Pug Rescue,KS,67017
32.2239,-106.2631,Standard Poodle Rescue of the Southwest,NM,88081
36.931,-93.4964,Tri-Lakes Humane Society,MO,65737
36.3383,-92.3742,Ozark Dogs Rescue Organization,AR,72653
36.3383,-92.3742,Humane Society of North Central Arkansas,AR,72653
36.4596,-92.5729,Perry's Orphans Sanctuary Inc.,AR,72661
36.4596,-92.5729,Gails Pets Second Chance,AR,72661
36.0633,-91.9048,Izard County Animal Rescue Effort (ICARE),AR,72556
37.4218,-94.6986,Happy Tails Farm,KS,66762
37.8212,-96.8845,City of El Dorado Animal Shelter,KS,67042
31.7684,-106.4284,Humane Society of El Paso,TX,79905
37.8151,-96.6197,Alex's House,KS,67132
34.657,-90.3609,Tunica Humane Society,MS,38676
31.7586,-106.4864,Pet Guardian Angel Welfare Association,TX,79938
35.5058,-91.1167,Jackson County Humane Society,AR,72112
37.6793,-95.4624,Chanute Animal Shelter,KS,66720
37.6793,-95.4624,Anns Angels Canine Rescue,KS,66720
34.5025,-90.195,Hoovers Hause All Dog Rescue,MS,38621
35.2246,-90.7835,Wynne Friends of Animals,AR,72396
31.8418,-106.537,Scooter's Place,TX,79912
37.0467,-93.2897,Route 66 Rescue Inc.,MO,65714
37.7605,-100.019,Ford County Humane Society,KS,67801
37.7605,-100.019,Pets Miracle Network,KS,67801
30.4459,-88.7794,Friends of Jackson County Animal Shelter Pets,MS,39564
31.9568,-106.595,Animal Rescue League of El Paso,TX,79821
37.4961,-94.2828,Lamar Animal Shelter,MO,64759
36.2246,-91.7405,Friends of Horseshoe Bend Animals,AR,72512
37.1299,-93.3013,4 The Love of K9s,MO,65810
37.8816,-95.7324,Yates Center Animal Shelter,KS,66783
38.0608,-97.9294,Hutchinson Animal Shelter,KS,67504
38.0899,-97.927,Lucky Dog Program - Friends of Animals in Need,KS,67502
37.1708,-93.3035,Missouri/Kansas IG Rescue,MO,65807
37.1708,-93.3035,C.A.R.E. Animal Rescue,MO,65807
37.1629,-93.252,Greyhound Pet Adoption - Springfield MO,MO,65804
37.1629,-93.252,Rescue One,MO,65804
37.1629,-93.252,Opie's Special Needs English Bulldog Rescue,MO,65804
37.1629,-93.252,Watching Over Whiskers,MO,65804
30.3993,-88.6432,Jackson County Animal Shelter,MS,39553
37.1962,-93.2861,HavaHeart Rescue,MO,65814
37.2153,-93.2981,Boxer/Schnauzer Rescue of the Ozarks,MO,65801
34.618,-89.9555,Senatobia-Tate Co. Animal Shelter,MS,38668
37.8896,-95.2989,Allen County Animal Rescue Facility,KS,66751
37.2403,-93.291,Humane Society of SW Missouri,MO,65803
34.6825,-89.983,Arkabutla Rescue Rehabilitation and Foster - ARRF,MS,38618
30.8793,-88.5785,Dixie Adoptables,MS,39452
30.3629,-88.5461,Forever Home 4 Dogs Rescue,MS,39567
34.8152,-90.0126,Volunteers of the Hernando Animal Shelter,MS,38632
34.8152,-90.0126,Raisins From Heaven Ferret Rescue Sanctuary,TN,38632
32.3195,-106.7495,From The Heart Animal Rescue,NM,88001
32.3195,-106.7495,Cat's Meow Adoption Center,NM,88001
38.2204,-98.2053,"Friends of Animals Rice County, Inc.",KS,67579
38.1353,-96.1361,Furever Friends,KS,66860
32.3122,-106.7778,Action Programs for Animals,NM,88004
38.1766,-99.1287,Pawnee County Humane Society,KS,67550
32.3151,-106.791,Enchanted Gardens Cat Rescue,NM,88005
34.9534,-90.0424,DeSoto Animal Rescue Society,MS,38637
34.9534,-90.0424,Friends of Horn Lake Animal Shelter,MS,38637
34.9534,-90.0424,Charlie's Crusaders Pet Rescue,MS,38637
32.3642,-88.7036,East Mississippi Animal Rescue,MS,39303
37.198,-92.9143,Lost Tails Animal Rescue,MO,65746
34.8957,-89.9702,DeSoto County Animal Shelter,MS,38651
34.8957,-89.9702,Southern Friends Animal Society,MS,38651
32.3637,-88.6821,Lauderdale County Animal Control,MS,39301
37.1464,-92.768,The Least of These K9 Rescue,MO,65652
34.9775,-89.9968,Legacy German Shepherd Rescue,MS,38671
34.9775,-89.9968,Southaven Animal Shelter,MS,38671
34.9775,-89.9968,Snowden Grove Animal Hospital,MS,38671
37.4581,-93.3472,Eden Animal Haven,MO,65617
34.3674,-89.5235,Oxford Lafayette Humane Society,MS,38655
37.84,-94.358,Nevada Animal Shelter,MO,64772
35.8213,-90.6996,NEA Humane Society,AR,72401
35.1419,-90.0463,Streetdog Foundation,TN,38103
35.1494,-90.0489,Hearts of Gold Pit Rescue,TN,38173
35.1494,-90.0489,Memphis Rottweiler Rescue,TN,38177
34.943,-89.875,Save1Pet,MS,38654
34.943,-89.875,Olive Branch Animal Shelter,MS,38654
34.943,-89.875,Southern Jewel Dog Rescue,MS,38654
34.943,-89.875,Mercer Animal Rescue,MS,38654
34.943,-89.875,"Big River Animal Society, Inc.",MS,38654
38.3757,-97.6651,McPherson Animal Shelter,KS,67460
38.3757,-97.6651,Mary Ann Robinson Spay Neuter Assistance Program,KS,67460
38.3757,-97.6651,McPherson County Humane Society,KS,67460
30.4944,-88.3376,Wags and Whiskers,AL,36541
38.2224,-95.7542,Burlington Animal Shelter,KS,66839
35.133,-90.0057,The House of Mews,TN,38104
35.133,-90.0057,ALIVE Rescue Memphis,TN,38104
35.133,-90.0057,All Heart Animal Rescue,TN,38104
35.0505,-89.9291,Sunny Meadows Safe Haven for Pets,TN,38118
35.1096,-89.9453,Cyan's Private Garden Rescue,TN,38111
35.1469,-89.9745,Real Good Dog Rescue,TN,38112
38.3775,-98.7848,Golden Belt Humane Society,KS,67530
38.3775,-98.7848,Hands of Hope Rescue,KS,67530
38.3775,-98.7848,Chasing Tails Rescue,KS,67530
37.6084,-93.4118,Polk County Humane Society,MO,65613
37.6084,-93.4118,City of Bolivar Animal Pound,MO,65613
35.2246,-90.0026,Perfect Match Animal Rescue,TN,38127
35.1144,-89.9045,Pet Matchmaker,TN,38117
35.1557,-89.9243,Bark and Soul Animal Rescue,TN,38122
35.0849,-89.8507,Mewtopia Cat Rescue,TN,38119
34.0925,-89.1575,Second Chances,MS,38864
35.1224,-89.8677,St. Francis Animal Rescue Refuge (SFARR),TN,38120
35.1224,-89.8677,Memphis Pets Alive!,TN,38120
33.4583,-88.8169,Grassroots Animal Rescue,MS,39759
33.4583,-88.8169,"Oktoc Animal Rescue, Inc.",MS,39759
35.088,-89.8052,Germantown Animal Shelter,TN,38138
30.5965,-88.1906,Adopt a Kitty,AL,36619
30.5965,-88.1906,"Hope4Hearts Animal Rescue, Inc.",AL,36619
33.4519,-88.7886,The Homeward Bound Project of MS,MS,39762
38.4097,-96.1881,Emporia Kansas Animal Shelter,KS,66801
38.4097,-96.1881,H. Dale Buck Animal Welfare Memorial Fund Inc.,KS,66801
38.4097,-96.1881,"Rockin' Paw Rescue & Adoption Network, Inc.",KS,66801
38.4097,-96.1881,Purralot Kitty Rescue Inc.,KS,66801
30.6674,-88.1803,Krewe de Rescue,AL,36685
30.6674,-88.1803,Southern Treasures Animal Rescue,AL,36685
35.1934,-89.8698,Cat Atrium,TN,38134
35.1934,-89.8698,Humane Society of Memphis & Shelby County,TN,38134
30.6952,-88.1792,Mobile SPCA,AL,36608
30.6952,-88.1792,Save a Stray,AL,36608
38.4846,-98.7396,Hoisington Veterinary Clinic,KS,67544
30.7271,-88.1666,Mobile County Animal Shelter,AL,36618
30.6594,-88.1635,"Project Purr Animal Rescue, Inc.",AL,36609
35.2275,-89.8555,Bartlett Animal Shelter,TN,38135
35.1576,-89.7791,Kitties for Keeps,TN,38018
35.1576,-89.7791,West Tennessee Border Collie Rescue,TN,38088
35.1576,-89.7791,MidSouth Pug Rescue Inc,TN,38088
34.4875,-106.2038,Mountainair Animal Control,NM,87036
35.2028,-89.8093,Dogs 2nd Chance,TN,38133
35.2028,-89.8093,Memphis Animal Services,TN,38133
35.0526,-89.6739,Hoping Hearts Shelter Pet Rescue,TN,38017
35.0526,-89.6739,Collierville Animal Services,TN,38017
35.0526,-89.6739,"Kitty City, Inc.",TN,38017
35.0419,-89.6644,Shih-Tzu and Precious Paws Rescue,TN,38027
37.1239,-92.1011,Kristina's Kritter's,MO,65689
37.1239,-92.1011,Ozark Haven Rescue,MO,65689
35.3308,-89.8984,Guardian K9 Rescue Unit,TN,38053
34.7696,-89.4472,Marshall County Humane Society,MS,38635
34.7696,-89.4472,"Grace Rescue for Southern Paws, Inc.",MS,38635
34.7696,-89.4472,Project Paws,MS,38635
38.0949,-94.3501,WarmFuzzy's,MO,64742
38.0949,-94.3501,Lucky 13 Rescue Inc.,MO,64742
30.6332,-88.0877,Aide for Animals,AL,36605
30.6332,-88.0877,Animal Rescue Foundation,AL,36605
30.6817,-88.0679,City of Mobile Animal Shelter,AL,36604
30.6817,-88.0679,Friends of the Mobile Animal Shelter,AL,36604
30.6817,-88.0679,New Beginnings Animal Rescue and Transport,AL,36604
30.6942,-88.0431,Alabama Animal Welfare Organization,AL,36601
38.3273,-94.9933,"Wigglebutts Aussie Rescue, Inc.",KS,66072
36.0588,-90.5055,Paragould Animal Welfare Society,AR,72450
36.0588,-90.5055,Small K9 Rescue,AR,72450
36.0588,-90.5055,The Animal Farm,AR,72450
35.2665,-89.7354,SOAR Dog Rescue,TN,38002
35.2665,-89.7354,All 4s Rescue League,TN,38002
37.38,-92.3667,Wright Way Animal Compassion Assn,MO,65711
33.6059,-88.6454,West Point Clay County Animal Shelter,MS,39773
35.081,-89.5276,Fayette County Animal Rescue,TN,38066
34.99,-106.0486,Torrance County Animal Shelter,NM,87035
38.0376,-93.717,"R.A.V.E. Rescue, Inc",MO,64776
36.3492,-104.7929,Colfax Pet Rescue,NM,87729
30.4736,-87.9188,J & L Golden Retriever Rescue,AL,36564
34.4919,-89.0128,Union County Humane Society,MS,38652
36.9914,-91.4929,Thistle Hill Rescue,MO,65438
35.4588,-89.716,Lab and All Breed Rescue Network-L.A.B.R.N.,TN,38011
35.4588,-89.716,Angels Among Us Animal Rescue,TN,38011
30.5136,-87.8686,Baldwin County Humane Society (BARC!),AL,36532
30.5136,-87.8686,Fairhope Cat Coalition,AL,36532
30.5136,-87.8686,The Haven,AL,36532
37.6757,-92.664,"Pound Pullers of Lebanon, MO, Inc",MO,65536
30.6662,-87.8571,Dale's Den Rescue,AL,36527
30.6662,-87.8571,Third Coast Animal Rescue,AL,36527
33.4956,-88.4272,Columbus-Lowndes Humane Society,MS,39703
33.8459,-88.5491,Aberdeen Animal Shelter,MS,39730
33.1283,-107.2578,Desert Haven Animal Refuge,NM,87901
33.1283,-107.2578,Sierra Animal Shelter,NM,87901
33.4866,-88.3679,"Shaw Pit Bull Rescue, Inc.",MS,39702
33.0625,-107.2978,Companion Animal Action Team,NM,87942
30.4022,-87.7756,All About Dogs Coastal Rescue,AL,36555
30.4022,-87.7756,"Stray Love Foundation, Inc.",AL,36555
34.253,-88.7204,Tupelo-Lee Humane Society,MS,38801
35.5634,-89.6556,Covington Animal Rescue Effort,TN,38019
36.5967,-104.7378,Raton Humane Society,NM,87740
38.6275,-95.2407,Prairie Paws Animal Shelter,KS,66067
35.1185,-106.2042,Edgewood Animal Control,NM,87015
38.8439,-96.5924,Kansas Second Time Around Animal Rescue,KS,66849
35.0346,-106.3012,Lap Dog Rescue of NM,NM,87059
33.9299,-88.4814,Bless Their Hearts Animal Rescue,MS,38825
38.9105,-97.2046,Abilene Animal Hospital,KS,67410
31.7103,-87.7778,Clarke County Animal Shelter,AL,36451
35.9258,-89.9064,Blytheville Humane Society,AR,72315
38.1167,-93.2756,River Hill Animal Rescue,MO,65355
33.9914,-88.4747,Southern Magnolia Boxer Rescue,MS,38821
30.4978,-87.6766,Baldwin County Animal Shelter,AL,36580
38.8788,-99.3186,Humane Society of the High Plains,KS,67601
38.8788,-99.3186,City of Hays Animal Control,KS,67601
38.8788,-99.3186,Western Plains Animal Refuge,KS,67601
35.4439,-106.0892,Peace of Mind Rescue of NM,NM,87010
38.7113,-95.0932,Akbash Dogs International,KS,66092
38.6308,-94.6786,Olive's Hope Pet Rescue,KS,66053
38.3696,-93.7679,Clinton Animal Shelter,MO,64735
32.5048,-87.8387,Bigbee Humane Society,AL,36732
38.04,-102.5924,Lamar Animal Shelter,CO,81052
35.6869,-105.9372,Dew Paws Rescue,NM,87500
35.6869,-105.9372,Bridging The Worlds,NM,87504
35.6812,-105.9525,Felines & Friends New Mexico ,NM,87501
34.6605,-106.7498,"Lazy S Rescue Ranch, Inc.",NM,87002
30.3268,-87.5743,Orange Beach Animal Care and Control Program,AL,36561
33.4039,-88.0847,Pickens County Partners for Pets,AL,35481
38.0172,-92.7426,Dogwood Animal Shelter,MO,65020
39.024,-96.8381,Junction City/Geary County Animal Shelter,KS,66441
38.0572,-92.8131,Blue Moon Sanctuary,MO,65052
34.8173,-106.69,Almost Home NM,NM,87042
35.3586,-89.1832,"Hardeman County Humane Society, Inc.",TN,38075
35.1013,-106.5168,Albuquerque Animal Welfare - Eastside,NM,87112
34.8061,-106.7328,HART Homeless Animal Rescue Team,NM,87031
35.62046,-106.13531,Santa Fe Animal Shelter & Humane Society,NM,87507
35.0728,-106.5804,"EnchantMutts, Inc.",NM,87108
35.0728,-106.5804,Animal Humane New Mexico,NM,87108
37.8280961,-92.1776664,Kitten Division,MO,65584
38.9519,-95.651,"Min Pins & More Rescue, Inc-KS",KS,66409
39.1212,-97.7039,"SRL - Save, Rescue, Love that dog!",KS,67467
35.1087,-106.5775,Central New Mexico Beagle Rescue,NM,87110
35.1087,-106.5775,Paws and Stripes,NM,87110
39.1128,-96.8918,Corgi Connection of Kansas,KS,66514
35.2593,-89.0054,"Hardeman Adoptable Animals, Inc.",TN,38008
35.0822,-106.6161,Doberman Rescue of New Mexico,NM,87106
37.1691,-104.4937,Noah's Ark Animal Welfare Association,CO,81082
38.9948,-95.6656,Burlingame Road Animal Hospital,KS,66609
39.0155,-95.7389,Colonel Potter Cairn Rescue Network - Heartland,KS,66614
39.0155,-95.7389,Saving Death Row Dogs,KS,66614
35.0824,-106.6476,Street Cat Hub,NM,87102
35.0844,-106.6506,High Desert Cat Rescue & Adoption,NM,87190
35.0844,-106.6506,Fabulous Felines,NM,87191
35.0844,-106.6506,Enchantment Chihuahua Rescue LTD,NM,87199
35.0844,-106.6506,New Mexico Animal Friends,NM,87196
35.0844,-106.6506,PACA/AAR,NM,87154
35.0844,-106.6506,"Hearts of Gold Rescue of NM, Inc.",NM,87199
35.0844,-106.6506,"Pet-a-Bulls Rescue, Inc.",NM,87184
35.0844,-106.6506,FAT KATZ,NM,87199
35.0844,-106.6506,Junes Senior Cat Rescue,NM,87191
38.9448,-95.2818,Mo/Kan Boxer Rescue,KS,66047
38.2067,-92.8372,Ozarks Kat and K9 Shelter,MO,65038
35.0423,-106.6893,Zia Australian Shepherd Club Rescue,NM,87105
35.0423,-106.6893,Central NM German Shepherd Dog Club,NM,87105
35.0423,-106.6893,Viva! NM Rural Animal Rescue,NM,87105
38.9408,-95.2409,Lawrence Humane Society,KS,66046
37.9478,-92.2626,Loving Paws Adoption Center,MO,65452
39.0415,-95.7181,Helping Hands Humane Society,KS,66604
39.0415,-95.7181,Cat Association of Topeka,KS,66604
38.8039,-94.5181,HELP Humane,MO,64012
38.8039,-94.5181,Angels Left Behind,MO,64012
38.8039,-94.5181,Missouri Puppy Mill Rescue,MO,64012
38.8814,-94.8189,Olathe Animal Control,KS,66051
38.8824,-94.8196,Pawsitive Tails,KS,66061
35.0554,-106.7261,Albuquerque Animal Welfare - Westside,NM,87121
38.7969,-94.4613,Furever Friends Courtesy Page,MO,64083
35.57,-106.3383,"Desert Paws, Inc. Animal Rescue of New Mexico",NM,87041
38.5227,-93.5405,Windsor Animal Control-(WACO),MO,65360
38.5227,-93.5405,Pawsibilities Are Endless,MO,65360
35.2239,-106.6411,New Mexico Boston Terrier Rescue,NM,87048
35.2239,-106.6411,Soft Coated Wheaten Terrier Club of America,NM,87048
35.2239,-106.6411,CARMA,NM,87048
35.2239,-106.6411,Bro and Tracy Animal Welfare,NM,87048
38.8643,-94.6234,"Barkin"" Dogs Rescue",KS,66224
35.1414,-106.7035,Claws and Paws Rescue,NM,87120
35.3249053,-106.5698394,NM K-911,NM,87144
35.196,-106.6709,House Rabbit Society NM,NM,87114
35.196,-106.6709,NMDOG,NM,87114
35.196,-106.6709,Senior Spaniel Rescue Inc.,NM,87114
30.6275,-87.3324,"Forever Saving Angels, Inc",FL,32533
30.6275,-87.3324,United Humanitarians/Jr. Humane Society,FL,32533
39.1967,-96.5955,T. Russell Reitz Regional Animal Shelter,KS,66502
39.1967,-96.5955,Riley County Humane Society,KS,66505
39.1967,-96.5955,Purple Power Animal Welfare Society,KS,66505
39.1967,-96.5955,Cattails Feline Rescue,KS,66502
39.1967,-96.5955,One Dog at a Time MHK,KS,66502
37.6402,-91.5378,Dent County Animal Welfare Society,MO,65560
30.4806,-87.3199,Escarosa Greyhound and All-Pet Adoptions,FL,32526
30.4806,-87.3199,Amazing Grace Bully Rescue,FL,32526
38.9078,-94.6989,Beagles and More Rescue,KS,66213
38.9078,-94.6989,Midwest Pug Rescue,KS,66213
33.2372,-87.7391,No Greater Love,AL,35446
36.2697,-105.7875,Stray Hearts Animal Shelter,NM,87571
35.2471,-106.6817,Rio Rancho Animal Control,NM,87124
38.7244,-93.9568,CARRMISSOURI,MO,64040
38.8826,-94.5203,Burge Bird Rescue,MO,64030
38.9502,-94.7786,Kansas City English Bulldog Rescue,KS,66219
35.9977,-106.0712,Espanola Valley Humane Society,NM,87532
31.5323,-87.328,Monroe County Animal Shelter,AL,36460
38.9584,-94.7385,The Pet Connection Inc.,KS,66215
38.854,-94.3192,Missouri House Rabbit Society- Kansas City,MO,64063
38.9599,-94.7133,Purrfect Pets Inc.,KS,66214
37.1555,-90.6821,"Piedmont Pound Paws, Inc.",MO,63957
38.9586,-94.6828,Autumn Acres,KS,66212
35.8509,-106.2474,County of Los Alamos Animal Shelter,NM,87544
30.4437,-87.2549,NW Florida Great Dane Rescue Inc.,FL,32505
30.4437,-87.2549,Pensacola Humane  Society,FL,32505
30.4437,-87.2549,Redfox's Animal Rescue,FL,32505
39.2413,-96.3089,Caring Hearts Humane Society,KS,66547
39.2413,-96.3089,Sheltie Shack Rescue,KS,66547
38.9307,-94.5394,Wayside Waifs Animal Shelter,MO,64137
39.2332,-99.2997,The Animal Hospital,KS,67663
34.9356,-88.5157,Corinth/Alcorn Animal Shelter,MS,38834
39.0102,-94.8381,Kitty City Kansas Rescue,KS,66226
38.9599,-94.6198,State Line Animal Hospital,KS,66206
38.4421,-92.99,Stover Animal Rescue,MO,65078
38.9319,-94.5006,Newborn Rescue,MO,64134
36.0346,-89.3764,Dyersburg-Dyer County Humane Society,TN,38024
39.3037,-96.8304,Fort Riley Stray Animal Shelter,KS,66531
38.9629,-94.596,Protective Animal Welfare Society (PAWS),MO,64114
38.9629,-94.596,Another Chance Cat Rescue,MO,64114
38.9629,-94.596,Animal Medical Center,MO,64114
30.4205,-87.2242,Escambia County Animal Services,FL,32501
39.0117,-94.7773,Allcare Animal Hospital,KS,66217
30.5194,-87.2163,Standard Poodle Rescue,FL,32514
38.9677,-94.5764,LL Dog Rescue,MO,64131
30.4211,-87.2169,SouthBARK Animal Rescue,FL,32524
38.6201,-93.4088,Windy Hill Dog Haven,MO,65332
38.9199,-94.3636,Kansas City Siamese Rescue,MO,64063
39.02,-94.7071,Rescue K-911,KS,66203
38.9696,-94.4772,REGAP (Retired Greyhounds As Pets),MO,64138
38.9696,-94.4772,Western Missouri Basset Rescue Inc.,MO,64138
39.0182,-94.6649,Basset and Beagle Rescue of the Heartland,KS,66225
39.0182,-94.6649,The Rescue Project,KS,66225
38.7573,-93.7293,Warrensburg Animal Shelter,MO,64093
39.0227,-94.6667,Great Plains SPCA,KS,66202
39.0227,-94.6667,Divapets Cat Rescue,KS,66202
39.0227,-94.6667,Unleashed Pet Rescue and Adoption,KS,66202
39.0755,-94.8848,"Bonner Animal Rescue, Inc.",KS,66012
39.0278,-94.6556,"Beak n' Wings, Inc.",KS,66201
39.0278,-94.6556,Kansas City Sheltie Rescue,KS,66201
33.2441,-87.5921,Callie's Place,AL,35473
39.0308,-94.6317,FMA Animal Hospital,KS,66205
33.2517,-87.5854,Basset Hound Rescue of Alabama Inc.,AL,35476
37.947,-91.7604,Phelps County Animal Welfare League,MO,65402
33.2097,-87.5692,"The Canine Compassion Fund, Inc.",AL,35403
33.1964,-87.562,Tuscaloosa Metro Animal Shelter,AL,35401
33.1964,-87.562,Alabama SPCA,AL,35401
38.3463,-92.5653,Friends Of Animals,MO,65026
39.3905,-97.128,Clay County Animal Rescue and Education Center Inc,KS,67432
38.9824,-94.3717,Heart of America Newfoundland Rescue,MO,64064
39.0167,-94.4589,Furry Kids Refuge,MO,64133
39.0578,-94.5927,Missouri Pit Bull Rescue,MO,64111
39.0462,-94.4982,KC Pet Project,MO,64129
36.7074,-105.5939,"Northern New Mexico Friends of Animals, Inc.",NM,87556
32.6152,-87.3329,Perry County Animal Shelter / Dog Bone Rescue,AL,36756
35.6114,-88.8174,Jackson Animal Care Center,TN,38301
